4746424	لطفا برو بیرون.	516403	Please leave.
4746433	ما به توافق رسیدیم.	628230	We agree.
4754789	دقیقا!	4739738	Exactly!
4758452	من بیوه زن هستم.	3755337	I am a widow.
4758497	در این انجمن ها حسابی ندارم.	1381	I do not have an account in these forums.
4781193	لطفا چند نوع دارو به من بدهید تا دردم را تسکین دهد.	1009195	Please give me some kind of medicine to curb the pain.
4786682	تام یک ضد سامی است.	4436679	Tom is an anti-Semite.
4786684	تام یک ضد سامی نیست!	4437131	Tom is not an anti-Semite!
4786686	تام بلندقدتر از ماری است.	4786620	Tom is taller than Mary.
4842527	از عربستان سعودی هستم.	4842484	I'm from Saudi Arabia.
4842534	توم بسیار جوان است.	2273618	Tom is very young.
4842553	پادشاه مردم خودش را ستم کرد.	1151889	The king oppressed his people.
4842564	کمکشان را نیاز خواهم داشت.	4819418	I will need their help.
4843771	آن بیش از یک سال پیش رخ داد.	3129800	It happened over a year ago.
4849514	نمی توانم از تمام محبّت هایت تشکر کنم.	54411	I cannot thank you enough for all your kindness.
4878114	ماشاءا..، ای والله، خیلی عالی!	1437	Congratulations!
4878120	عالی! خیلی خوب!	395934	Great!
4878122	شگفت‌انگیزه! خارق العاده است!	433510	Wonderful!
4878123	خیلی با حال! بسیار عالی!	433511	Fantastic!
4980412	من باید لباسامو عوض میکردم چون چیزی که پوشیده بودم مناسب اون وضعیت نبود.	2331766	I had to change clothes because what I was wearing wasn't appropriate for the situation.
4980764	من نتونستم چیز مناسبی رو واسه گفتن به ذهن بیارم.	3287426	I couldn't think of anything appropriate to say.
4980765	این لباس ها واسه یه روز سرد زمستانی مناسب نیست.	57275	These clothes are not appropriate for a cold winter day.
4980775	سخنرانی تو مناسب این مناسبت بود.	70888	Your speech was appropriate for the occasion.
4980780	داستانش مناسب این مناسبت نبود.	897898	His story wasn't appropriate for the occasion.
5049086	به تتويبا خوش آمدید!	1205289	Welcome to Tatoeba!
757328	سلام، من سپیده هستم.	5062566	Hey! I'm Sepideh.
5117852	بقیه پول مال خودت!	357219	Keep the change.
5117856	من در ترکیه زندگی می کنم.	1766699	I live in Turkey.
5117858	من گفتم که متاسفم.	2405872	I said I'm sorry.
5117859	من اتوبوس را از دست دادم.	35366	I missed the bus.
5117872	آیا بانک باز است؟	18432	Is the bank open?
5117875	خدا به تو برکت بدهد.	269634	May God bless you.
5117877	خدا عمرت بده!	269634	May God bless you.
5117883	بانک کجاست؟	48623	Where is the bank?
5117884	چرا دروغ میگی؟	2648206	Why are you lying?
5117889	تو زیبا هستی.	20097	You are beautiful.
5117890	تو قشنگی.	20097	You are beautiful.
5117917	می تونم این یکی رو ببینم؟	54971	Can I see this one?
5117966	درباره من اشتباه برداشت نکن.	240255	Don't get me wrong.
5117968	درمورد من فکر بد نکن.	240255	Don't get me wrong.
5117974	من نمی فهمم.	376611	I don't understand.
5117976	شب سرد بود.	1582792	The night was cold.
5117980	او پاهای کوچکی دارد.	315604	She has small feet.
5118020	بند کفش ات را ببند.	18108	Tie your shoelaces.
5118023	این کتاب مال چه کسی است؟	54871	Whose book is this?
5118024	این کتاب مال کیه؟	54871	Whose book is this?
5118026	این کتاب مال چه کسیه؟	54871	Whose book is this?
5118027	این کتاب کیه؟	54871	Whose book is this?
5118041	به درک	4609729	Served you right!
5118043	به جهنم!	4609729	Served you right!
5118044	خدا را شکر که از شرش راحت شدم.	4609729	Served you right!
5118052	من از مرگ نمی ترسم.	1582020	I do not fear death.
5118055	من زیاد نمی خوابم.	2276204	I don't sleep a lot.
5118072	من بعد از کار، تام را دیدم.	3329924	I met Tom after work.
5118074	من پس از کار با تام ملاقات داشتم.	3329924	I met Tom after work.
5118078	آیا غذای گربه خریدی؟	4644964	Did you buy cat food?
1802367	راحت باش.	1860752	Be cool.
5118165	خونسرد باش.	1860752	Be cool.
5118166	باحال باش.	1860752	Be cool.
5118169	واقعا؟	373216	Really?
5118171	جدا؟	373216	Really?
5118181	بیا داخل. بیا تُو.	348091	Come in.
5118187	به من کمک کن.	1126684	Help me!
5118188	کمکم کن.	1126684	Help me!
726257	به امید دیدار.	1151432	See you.
5118194	میبینمت.	1151432	See you.
1883289	خداحافظ.	2267731	So long.
5118199	به من بگو.	1913090	Tell me.
5118205	بگیرش	1913089	Take it.
5118650	تابع.	2230774	Go on.
5272962	این متن برای مبتدی ها در نظر گرفته شده است.	60847	This text is aimed at beginners.
5272963	هدف،آتش!	1954262	Aim. Fire!
5272965	اون هیچ هدف مشخصی نداره.	284707	He has no specific aim.
5272967	مخاطب این برنامه تلویزیونی کودکان هستند.	60835	This TV show is aimed at children.
5272969	سرباز با اسلحه به سمت مرد نشانه گیری کرد.	320116	The soldier aimed his gun at the man.
5272972	این قابل تصوره.	2187202	It's conceivable.
5273196	ما هر روش ممکن را بکار گرفتیم ،ولی هیچکدام اثر بخش نبود.	248685	We've tried every conceivable method, but absolutely nothing works.
5299716	مجبورم نکن به اینجا برگردم.	2288953	Don't make me come back here.
5299734	زندگی زیباست.	1829	Life is beautiful.
5299958	ایا باید به انها کمک کنم	3915165	Do I have to help them?
5299967	میتونی اینو در یک روز انجام بدی	16828	Can you do it in one day?
5299976	و شما	524168	And you?
5357748	خواهش میکنم	403068	You're welcome.
5357750	قابلی نداره.	403068	You're welcome.
5359848	من سردرد دارم.	1712	I have a headache.
5360384	گربه خوب	4769856	Good cat!
5360385	گربه ها موش ها را می گیرند.	35814	Cats catch mice.
5360386	من گربه ها را دوست دارم.	354379	I like cats.
5360388	سوزان گربه ها را دوست دارد.	850888	Susan likes cats.
5360389	من عاشق گربه ها هستم.	1056416	I love cats.
5360386	من گربه ها را دوست دارم.	1056416	I love cats.
5360392	مثل آب خوردنه.	2745623	Piece of cake!
1793848	عقل سالم در بدن سالم است.	5360412	A sound mind in a healthy body.
5481723	مراقب باش.	1849392	Be careful.
5481725	مواظب باش!	1849392	Be careful.
5481726	احتیاط کن !	1849392	Be careful.
5493997	رویای دختری را دیدم که دیروز ملاقاتش کردم و اسمش را نمی دانم.	5493902	I dreamed about the girl I met yesterday whose name I do not know.
5494000	سال سختی برای ما بود.	5493862	It was a difficult year for us.
5494001	نام جوان و مجرد است.	5493861	Tom is young and single.
5494002	تسلط بر یه زبان خارجی آسون نیست.	5493860	Mastering a foreign language isn't easy.
5494003	کسی تو ماشین بود؟	5493857	Was there anybody in the car?
5496697	مدهش	52027	Wow!
5518638	راستی, کجا زندگی می کنه؟	38041	By the way, where does he live?
5518653	راستی, امروزبعد از ظهروقت داری (بیکاری)؟	38040	By the way, are you free this afternoon?
5518723	اون تلاش كرد تا پابه پايِ همكلاسي هاش (ازنظرِدرسي) پيش بره يا همگام باشه.	2716739	He struggled to keep up with his classmates.
5518725	يكي (يه نفر) با لگد زد پٌشتم.	2716740	Someone kicked my back.
5520338	دوسِت دارم. عاشِقِتم.	1434	I love you.
5520343	واقعاً دوسِت دارم. واقعاً عاشِقِتم.	71454	I do love you.
5520345	منم دوسِت دارم. مَنَم عاشِقِتم.	628763	I love you, too.
5520346	من هنوز دوسِت دارم. هنوزعاشِقِتم.	1457529	I still love you.
5520764	من همین بیرون منتظر می مونم.	2546040	I'll wait right outside.
5520851	امتحان درست بعد از تعطیلاتِ تابستان.	1230883	Exams are right after summer vacation.
5520856	تعطیلاتِ تابستانیت کِی شروع میشه؟	1495746	When does your summer vacation start?
5493996	لطفا به من اجازه بده بروم.	433631	Please let me go.
5653767	لطف کردید تشریف آوردید	5653789	Nice of you to come.
5653803	من اینجا خیلی تنها هستم.	5652573	I'm very lonely here.
5653808	تام کتاب های با ارزش زیادی دارد.	5652382	Tom has a lot of valuable books.
5653811	دو بار آن را امتحان کردم.	5651974	I tried that a couple of times.
5653815	می دانی آن ماشین مال چه کسی است؟	5651227	Do you know whose car that is?
5653817	لطفا دستهایت را بشور.	464328	Wash your hands, please.
5702866	من نمي دانم شما از چه خوشتان مي آيد	5865366	I don't know what you like.
756739	من ترجیح می دادم که به طور خصوصی با شما سخن بگویم.	5930337	I'd prefer to speak to you in private.
6009440	انصرف!	1270554	Leave!
6041856	یک درخت سیب توی باغ هست.	6041792	There's an apple tree in the garden.
6041857	من امروز یک کلمه جدید یاد گرفتم.	6041666	I learned a new word today.
6041859	من دربارش فردا نگران میشم.	6041664	I'll worry about that tomorrow.
6041860	تام روی تختش نشست و لپ تاپش رو باز کرد.	6041652	Tom sat on his bed and opened his laptop.
6041862	من برم یک لباس راحت تر بپوشم.	6041650	I'm going to change into more comfortable clothes.
6041863	بنظر میرسه کسی خونه نیست.	6041601	Looks like no one's home.
6041865	من خیلی وقته که منتظر اینم.	6041595	I've been waiting so long for this.
6152226	از طرف من به او سلام برسان.	3907328	Say hello to him for me.
6152227	لطفا از طرف من به او سلام برسان.	284969	Please say hello to him for me.
6152228	اگه تام رو دیدی، از طرف من بهش سلام برسان.	3733049	If you see Tom, say hello to him for me.
6152243	تی شرتم آب رفت چون شستمش.	6151702	My T-shirt shrank because I washed it.
6152244	چرا تی شرتت آب رفت؟	6151703	Why did your T-shirt shrink?
6152246	بچه های بزرگتر نسبت به خواهر و برادرهای کوچیکترشان معمولا حسادت کمتری دارند.	6151000	Older children tend to be less jealous than their younger sibling.
6152247	سامی معمولا غایب بود.	6151001	Sami was often absent.
6211523	این یک سوال جالب است	3142733	That's a fascinating question.
713752	صبح به خیر!	329713	Good morning!
791677	کنت یک رهبر زائیده شده است.	6470988	Kent is the born leader.
6481354	از نظر روحی برایش آماده نیستم.	6481242	I'm not mentally prepared for that.
6481357	سامی و‌لیلا با هم نسبتی نداشتند.	6481029	Sami and Layla weren't related to each other.
6481361	سامی عینکش را برداشت.	6481025	Sami removed his glasses.
1089957	آن سریع ترین قطار دنیاست	6532457	That's the fastest train in the world.
507973	این لغت نامه ی من است.	42367	That's my dictionary.
6575634	چندی قسمت از ون پیس تماشا کردی؟	6565677	How many episodes of One Piece have you watched?
6575637	چند قسمت از ون پیس دیدی؟	6565677	How many episodes of One Piece have you watched?
6575642	آی میخواهی در ژاپن بیام تو را ببنم؟	6565667	Do you want me to come to Japan to see you?
6669169	ادامه بده ( ادامه دادن )	2230774	Go on.
6672379	دروغ به نظر میرسد، ولی این حقیقت است.	3138061	It may sound like a lie, but it's the truth.
6538211	در خدمتت هستم.	6828875	I am at your service.
6830154	تام نخواست به زیرزمین برود.	6829935	Tom didn't want to go into the cave.
6830345	او مرا شتابزده کرد.	314428	She made me hurry.
6830348	من از دیدن شما در اینجا متعجب شدم.	2541509	I was surprised to see you here.
6830350	شما قبلاً مزد گرفتید.	2254931	You already paid.
6830357	شما نمی‌بایستی آن را صرفاً به‌خاطر خوش آمدن من انجام می‌دادید.	6622239	You shouldn't do it merely to please me.
6830366	آنچه از دست رفت، دیگر به‌دست نمی‌آید.	20094	What is done cannot be undone.
6830368	من در مقابل همه چیز غیر از وسوسه می‌توانم مقاومت کنم.	1651360	I can resist everything but temptation.
6830369	زبان جامهٔ فکر است.	3440289	Language is the dress of thought.
6830376	ما همه احمقیم، هر کدام در یک زمینه.	667947	We are all stupid, just on different subjects.
6830377	انگلستان انتظار دارد هر کس وظیفه‌اش را انجام دهد.	26147	England expects that every man will do his duty.
6830378	هر کس بیشتر عشق می‌ورزد، قابلیت تنفر ورزیدن بیشتر دارد.	274342	Those who love too much, hate in like extreme.
6830380	وقتی عصبانی هستی تا چهار بشمار. وقتی خیلی عصبانی هستی لعنت بفرست.	667948	When angry, count to four. When very angry, swear.
6830384	وجدان راحت نشانهٔ آشکار کم حافظگی است.	667875	A clear conscience is the sure sign of a bad memory.
6830386	لغتنامه تنها جایی است که پیشرفت قبل از تلاش می‌آید.	667933	The dictionary is the only place where success comes before work.
6830392	برای موفقیت فقط نادانی و اعتماد به نفس نیاز است.	667886	All you need is ignorance and confidence and the success is sure.
6830401	هیچوقت به افرادی که لیاقتش را ندارند صداقت نورزید.	667924	Never tell the truth to people who are not worthy of it.
6830415	کسانی که هیچ چیز از یک زبان خارجی نمی‌دانند، هیچ چیز دربارهٔ زبان خودشان هم نمی‌دانند.	841595	Those who know nothing of foreign languages know nothing of their own.
6830427	چیزی که پس‌فردا می‌توانی انجام دهی را به فردا نینداز!	400052	Never put off until tomorrow what you can do the day after tomorrow.
6830612	با فرمان‌برداری، فرمان دادن فرا گرفته می‌شود.	319831	Through obedience learn to command.
6830633	نادان همه را به کیش خود پندارد.	390056	A fool always believes that it is the others who are fools.
6830719	عجله کار شیطان است.	19729	Haste makes waste.
6830720	حساب حساب کاکا برادر.	21110	Business is business.
6830721	آسمان پشت ابر نمی‌ماند.	28583	Murder will out.
6830722	شنیدن کی بُوَد مانند دیدن.	239302	Seeing is believing.
944981	یک دست صدا ندارد.	276754	Strength in unity.
6830723	توانا بُوَد هر که دانا بُوَد.	277046	Knowledge is power.
3040831	باد آورده را باد می‌برد.	21264	Easy come, easy go.
6831619	وقت گرانبهاست.	566026	Time is money.
6831622	حقیقت تلخ است.	2621690	The truth hurts.
6831624	گل بی خار نمی‌شود.	1636183	Every rose has its thorns.
6831627	تا تنور داغ است نان را بچسبان.	1140008	You have to strike the iron while it's hot.
6831630	دیوار موش دارد.	1290848	Walls have ears.
6831655	عاقل را اشاره کافیست.	27847	A word is enough to a wise man.
6831664	بشر جائزالخطاست.	354852	Everyone makes mistakes.
6831669	تا سه نشود بازی نشود.	58681	These things always happen in threes.
6831672	دیر رسیدن بهتر از هرگز نرسیدن است.	2344	Better late than never.
6830717	نا برده رنج گنج میسر نمی‌شود.	18370	No pain, no gain.
3040831	باد آورده را باد می‌برد.	18590	Ready money will away.
6830719	عجله کار شیطان است.	19689	More haste, less speed.
6831691	ترک عادت موجب مرض است.	278132	Old habits die hard.
6831702	مار گزیده از ریسمان سیاه و سفید می‌ترسد.	23795	A burnt child fears the fire.
6833305	بز به حصار بسته شده است.	2494352	The goat had been tethered to the fence.
6833330	میکائل سینگر نویسندهٔ روح افسار گسیخته است.	6833324	Michael Singer is the author of The Untethered Soul.
6835103	همه چیز پول است.	18631	Money talks.
6835202	چهار دیواری، اختیاری.	328838	Our house, our rules.
6835228	از کاهی کوهی ساختن.	402867	Much ado about nothing.
944981	یک دست صدا ندارد.	270373	Many hands make light work.
6837138	هر که طاووس خواهد جور هندوستان کشد.	6837369	He who wants a peacock must accept the difficulties of Hindustan.
6831702	مار گزیده از ریسمان سیاه و سفید می‌ترسد.	455224	A burnt child dreads fire.
6835322	بعد از هر سربالایی یک سرازیری است.	6837606	There is a downhill after every uphill.
6839911	قهرمانان همیشه دیر می‌رسند.	394992	Heroes always arrive late.
6841288	شوخی می‌کنید.	433882	You're joking!
6841679	خواستن توانستن است.	1775	Where there's a will, there's a way.
6841681	برای یادگیری هیچوقت دیر نیست.	2061	It is never too late to learn.
6841693	خندیدن آخر خوش است.	2307	He laughs best who laughs last.
6841771	نا برده رنج، گنج میسر نمی‌شود.	18373	No cross, no crown.
6841771	نا برده رنج، گنج میسر نمی‌شود.	18397	No sweet without sweat.
6841777	پول سبز نمی‌شود.	18574	Money does not grow on trees.
6841781	خرش از پل گذشت.	20707	The danger past and God forgotten.
6841782	که نباشد محرم عنقا مگس.	21232	The eagle does not catch flies.
6835322	بعد از هر سربالایی یک سرازیری است.	21263	After a storm comes a calm.
6841886	صبر مفتاح کارها باشد.	23931	Everything comes to those who wait.
6841888	هیچ دودی بی آتشی نیست.	23884	There is no smoke without fire.
6839728	عاقل از یک سوراخ دوبار گزیده نمی‌شود.	24561	A fox is not caught twice in the same snare.
6841899	خواهی نشوی رسوا همرنگ جماعت شو.	29414	Do in Rome as the Romans do.
729406	قطره قطره جمع گردد، وانگهی دریا شود.	39937	Many a little makes a mickle.
1044770	دو صد گفته چون نیم کردار نیست.	40857	Fine words butter no parsnips.
6831655	عاقل را اشاره کافیست.	239376	A word to the wise is enough.
6843097	حمله بهترین دفاع است.	240888	Attack is the best form of defense.
741104	مرغ همسایه غاز است.	264643	All his geese are swans.
1044851	آب که از سر گذشت چه یک وجب چه صد وجب	267685	As well be hanged for a sheep as a lamb.
6837091	نوشدارو بعد از مرگ سهراب.	278651	It's too late to shut the barn door after the horse is stolen.
6843920	دیگ به دیگ می‌گوید رویت سیاه.	280789	The pot calls the kettle black.
6843923	کار از محکم کاری عیب نمی‌کند.	324860	Much caution does no harm.
6845343	دوست همه کس، دوست هیچ کس.	328768	A friend to all is a friend to none.
6835304	کار امروز را به فردا میفکن.	416871	Never put off to tomorrow what you can do today.
6849917	آدم تببل همیشه بهانه‌ای پیدا می‌کند.	6136740	A lazy man always finds excuses.
741104	مرغ همسایه غاز است.	494222	The grass is always greener on the other side of the fence.
741104	مرغ همسایه غاز است.	444120	The grass is always greener on the other side.
6850097	آفتابه خرج لحیم کردن.	6112909	The work is not worth the cost of preparation.
6851231	کاغذ سنگ صبور است.	666059	Paper is patient.
6837576	چاه مکن بهر کسی اول خودت دوم کسی.	5650522	Don't dig a pit for somebody to fall into, or you will end up in it yourself.
6856131	همانا پدر، همانا پسر.	2345	Like father, like son.
6841903	دیوار موش دارد، موش هم گوش دارد.	1561191	The walls have ears, the doors have eyes.
729406	قطره قطره جمع گردد، وانگهی دریا شود.	279051	Constant dripping wears away a stone.
6859040	تا به رودخانه نرسیده‌اید کفشتان را در نیاورید.	556739	Don't undo your bootlaces until you have seen the river.
6881420	من معمولا کافه نمینوشم.	6879240	I normally don't drink coffee.
3040831	باد آورده را باد می‌برد.	20954	That which is easily acquired is easily lost.
6882854	یک تصویر به اندازهٔ هزار کلمه می‌ارزد.	620887	A picture is worth a thousand words.
6882860	سنگ بزرگ نشانهٔ نزدن است.	979664	He who starts ten tasks won't finish a single one.
6889206	آدم از احتیاط زیاد به ندرت ضرر می‌کند.	925214	Prudence is never too much.
6900927	الماسی که برش نخرده نمی‌درخشد.	5377026	A diamond that hasn't been cut doesn't shine.
6900933	حماقت درمان ندارد.	1370104	There's no cure for stupidity.
6900943	بهترین آموزگار، اشتباه آخرتان است.	1410942	Your best teacher is your last mistake.
6835228	از کاهی کوهی ساختن.	799015	Don't make a mountain out of a molehill.
6901240	اگر نتوانیم پول را به طریق دیگری به دست بیاوریم، به عنوان آخرین چاره می توانیم ماشین را بفروشیم.	274658	If we can't get the money in any other way, we can, as a last resort, sell the car.
6901255	تو فقط به تفریح کردن فکر می کنی.	6900921	You only think about having fun.
6901257	تام فقط به پول فکر می کند.	6900922	Tom only thinks about money.
6901259	این عددی مقدس است.	6900917	It's a sacred number.
6901261	تو با او بحث کردی؟	6900919	Did you argue with him?
6901263	متشکرم که مرا به سینما دعوت کردی.	6900920	Thanks for inviting me to the movies.
6901265	من سفر می کنم تا دنیا را ببینم.	6900914	I travel to see the world.
6901267	خشونت، نیرویی ضعیف است.	6900912	Violence is a weak force.
6901268	چه مدت من بیهوش بوده ام؟	6900907	How long have I been unconscious?
6831629	کوزه‌گر از کوزه شکسته آب می‌خورد.	3675067	The shoemaker's son always goes barefoot.
6901976	کافر همه را به کیش خود پندارد.	1801667	A thief believes everybody steals.
6901980	همه تخم مرغ هایتان را در یک سبد نگذارید.	354740	Don't put all your eggs in one basket.
6831655	عاقل را اشاره کافیست.	2252810	One word is enough for a wise man.
6903859	زبان همیشه به دندانی که درد می‌کند می‌خورد.	2457769	The tongue ever turns to the aching tooth.
6911178	سلامتی نعمت است.	2498649	Health is wealth.
6911219	دو نفر دعوا می‌کنند و نفر سوم سود می‌برد.	2562866	Two argue, and a third benefits.
6914920	خوب گفتم	5355042	Well said!
6971252	آنگاه الگوریتم را ادامه می‌دهیم.	6970490	Then we can continue the algorithm.
6973523	اگر نمی‌توانید وکیلی بگیرید که قانون را بشناسد، وکیلی بگیرید که قاضی را بشناسد.	1410241	If you can't get a lawyer who knows the law, get one who knows the judge.
7040274	انفجرت المدرّسة بكاءا.	7039538	The teacher burst into tears.
737841	آن ممکن نیست.	41295	That's impossible.
3843883	تام به من گفت که مسئله‌ای برایش پیش آمده است.	6647065	Tom told me he had a problem.
3843885	تام به من گفت که براش مشکلی پیش اومده.	6647065	Tom told me he had a problem.
7455567	انسانها متعصب هستند.	6587497	Humans are bigots.
7455572	ما تعصب را تحمل نمی‌کنیم.	5975309	We don't tolerate bigotry.
7481016	میتونی اینجا بخوابی. برای من فرقی نداره.	3367278	You can sleep here. I don't mind.
7481020	دیشب چقدر خوابیدی؟	2913640	How long did you sleep last night?
7495841	خریدن بهتر از قرض گرفتن است.	6391487	Better buy than borrow.
7495842	خریدن بهتر از به عاریت گرفتن است.	6391487	Better buy than borrow.
7495847	خدا زمان را آفرید و انسان عجله را.	5026964	God made time, but man made haste.
7495849	چیزی برای زمان نداری نگه دار.	3649348	Save up something for a rainy day.
7495850	سخت‌کوشی به هیچکس ضرر نزد.	3501309	Hard work never did anyone any harm.
6843097	حمله بهترین دفاع است.	3501296	The best defense is a good offense.
7495851	چیزهای خوب برای آنهایی اتفاق می‌افتند که صبر کنند.	3501285	All things come to those who wait.
7495853	پلها را پشت سر خود خراب نکن.	3501281	Don't burn your bridges behind you.
7495866	سه بار اندازه بگیر و یک بار ببر.	547428	Measure thrice, cut once.
7495868	آنکس بیشتر می‌داند که کمتر حرف می‌زند.	319941	He knows most who speaks least.
7495974	ما از همه چیز می‌توانیم فرار کنیم به جز از وجدانمان.	1548561	We can run away from everything, except from our conscience.
7495977	دوستان حقیقی حتی از الماس هم نایاب‌تر هستند.	6823329	True friendships are even rarer than diamonds.
7495982	افراد معمولاً آنچه نمی‌فهمند را دوست ندارند.	4928175	People usually don't like what they can't understand.
7495983	گاهی بهترین راه برای حل یک مسأله ساده‌ترین راه‌حل است.	4928172	The best way to solve a problem is sometimes the simplest.
7495987	مسائل دشوار به راه‌حل‌های تخیلی نیاز دارند.	4865903	Difficult problems require imaginative solutions.
7495989	ایمان می‌تواند کوه‌ها را حرکت دهد.	4860464	Belief can move mountains.
7496014	من شما را از ته قلبم دوست دارم.	6133249	I love you from the bottom of my heart.
7496024	من به مثالهای بیشتری احتیاج دارم تا بدانم این کلمه چگونه استفاده می‌شود.	1770275	I need more examples to know how this word is used.
7496030	بهترین راه برای داشتن یک دوست، بودن یک دوست است.	3000759	The best way to have a friend is to be a friend.
7496032	آزادی غیر قابل استفاده است مگر اینکه از آن استفاده کنید.	2909286	Freedom is useless unless you use it.
7496040	من خوشحالم که به دنیا آمدم.	2721764	I'm happy that I was born.
7496053	در دنیای امروز، دشوارترین چیز برای انسان، خود بودن است.	2684564	In today's world, the hardest thing for a man to be... is himself.
7496057	هیچ چیز اتفاق نمی‌افتد مگر اول یک رؤیا.	2655639	Nothing happens unless it is preceded by a dream.
7496065	یک معلم نباید به شاگردی که یک اشتباه انجام داده است بخندد.	2577668	A teacher must not laugh about a pupil who has made a mistake.
7496074	هیچ آینده‌ای نمی‌تواند آنچه امروز اجازه می‌دهید اتفاق بیفتد را جبران کند.	7477392	No future can compensate for what you let happen in the present.
7496076	من می‌خواهم عشق حقیقی را پیدا کنم.	2210329	I want to find true love.
7496079	سخن گفتن بدون اندیشیدن مانند شلیک کردن بدون نگاه کردن است.	1502739	Speaking without thinking is like shooting without looking.
7496085	عشق فقط یک احساس نیست بلکه یک هنر هم است.	1240878	Love is not just a feeling, but also an art.
7496092	دشمن یک دشمن دوست است.	426420	An enemy of an enemy is a friend.
7496095	سرنوشت ما به تصمیمات ما بستگی دارد.	7477382	Our destiny depends on our decisions.
7496103	یک مرد از روی افرادی که با آنها معاشرت می‌کند شناخته می‌شود.	270051	A man is known by the company he keeps.
7496107	من ترجیح می‌دهم بمیرم تا اینکه تسلیم شوم.	241205	I would rather die than surrender.
7496109	من برای دوست داشتن تو زاده شدم.	68812	I was born to love you.
7496188	اگر می‌توانستم ترتیب الفبا را عوض کنم، حروف ت و م را کنار هم می‌گذاشتم.	403859	If I could rearrange the alphabet, I would put U and I together.
7496205	هر زمان که خود را در طرف اکثریت یافتید، زمان آن است که مکث کنید و بیاندیشید.	667965	Whenever you find yourself on the side of the majority, it is time to pause and reflect.
7496216	اگر این قاعده که «هر قاعده‌ای حداقل یک استثنا دارد» یک قاعده باشد، پس حداقل یک قاعده هیچ استثنائی ندارد.	1142400	If "every rule has at least one exception" is a rule, then at least one rule has no exception.
7496235	من به شما دستور می‌دهم از فرمانهایم اطاعت نکنید.	1356801	I'm ordering you not to obey my orders.
7497197	انسان از روح و جسم تشکیل شده است.	270298	Man consists of soul and body.
7497198	نگران شدن مانند پرداختن یک بدهی است که مدیون نیستید.	667951	Worrying is like paying a debt you don't owe.
7497204	من تسلیم نمی‌شوم چون چیزی دارم که ارزش جنگیدن دارد.	893834	I won't give up because I have something worth fighting for.
7497205	اگر اشتباه می‌کنی، آن را بپذیر. اگر حق با تو است، خاموش باش.	2004523	If you're wrong, admit it. If you're right, be quiet.
7497208	امیدوارم همهٔ رؤیاهایت به حقیقت بپیوندند.	2155743	I hope that all your dreams come true.
7497209	امیدوارم همهٔ رؤیاهایت محقق شوند.	2155743	I hope that all your dreams come true.
7497211	نه متعلمین نه متعلمان نباید هیچگاه یادگیری را متوقف کنند.	2252057	Neither students nor teachers should ever stop learning.
7497212	زندگی چه معنایی خواهد داشت اگر شهامت امتحان کردن هیچ چیز را نداشته باشیم.	2405165	What would life be if we had no courage to attempt anything?
7497213	پیشگامان بر موانع بسیاری غلبه کردند.	2480959	The pioneers overcame a set of obstacles.
7497214	من فقط یک چیز برای گفتن به آنها که از من متنفرند دارم: مشکل خودتان است.	2777173	I just have one thing to say to those who hate me: It's your problem.
7497219	یک فقیر چیزهای زیادی را کم دارد، اما یک خسیس همه چیز را کم دارد.	6132184	A poor man misses many things, but a miser misses everything.
7497224	عشق مانند ماه است، هنگامی که رشد نکند، تقلیل می‌یابد.	6823319	Love is like the moon; when it does not wax, it wanes.
7497231	سؤال احمقانه وجود ندارد اما افراد احمق چرا.	3183803	There are no stupid questions, only stupid people.
7497250	فرض کنیم بدترین حالت ممکن رخ دهد.	486976	Let's think about the worst that could happen.
7499358	بزرگی یک ملت و تکامل اخلاقی آن می‌توانند از روی شیوهٔ رفتار با حیوانات آن قضاوت شوند.	5014186	The greatness of a nation and its moral progress can be judged by the way its animals are treated.
7499403	غمگین نباش که تمام شد. شادمان باش که رخ داد.	3394076	Don't be sad because it's over. Be happy because it happened.
7499425	سؤال نکن تا دروغی نشنوی.	3387128	Ask no questions and hear no lies.
7499572	ایمان می‌تواند کوهها را به حرکت در آورد.	4860464	Belief can move mountains.
7500070	سربازی که رؤیای فرمانده شدن نداشته باشد سرباز خوبی نیست.	5650583	A soldier who doesn't dream of becoming a general is a bad one.
7500081	تغییر تنها ثابت است.	503629	Change is the only constant.
7500092	زبان استخوان ندارد اما چنان قوی است که قلبها را می‌شکند.	2104447	The tongue has no bones but is strong enough to break hearts.
7500102	راه عشق وجود ندارد. عشق خود راه است.	2199388	There is no road to love. Love is the road.
7500108	تفاوت انجام دادن و انجام ندادن انجام دادن است.	3182320	The difference between doing and not doing is doing.
7500126	بهترین جنبهٔ کار تیمی اینست که اگر چیزی خراب شد، همیشه می‌توانید دیگری را مقصر بدانید.	3518444	The best thing about working in a team is that, when something goes wrong, you can always blame someone else.
7500136	به یک فرد زیرک اشتباهی را متذکر شوید، او از شما تشکر می‌کند. به یک فرد کودن اشتباهی را متذکر شوید، او به شما توهین می‌کند.	6309397	Show a clever person a mistake and they will thank you. Show a stupid person a mistake and they will insult you.
7523376	آنها که می‌دانند و می‌توانند عمل می‌کنند. آنها که می‌دانند ولی نمی‌توانند تدریس می‌کنند. آنها که نه می‌دانند و نه می‌توانند رهبری می‌کنند.	4538479	Those who know and can, do. Those who know, but can't, teach. Those who neither know nor can, lead.
7523383	هر کس به شیوهٔ خودش دیوانه است.	5656516	Everyone is insane, in his or her own way.
